order_id,sk_order_date,sk_ship_date,sk_customer,sk_product,sk_region,sales
CA-2015-160766,20150914,20150914,662,1271,21,16.99
CA-2015-160766,20150914,20150914,662,1506,21,287.97
CA-2015-160766,20150914,20150914,662,1483,21,44.82
CA-2018-146626,20181229,20190105,131,1322,138,101.12
CA-2016-123330,20160621,20160627,213,824,236,107.976
CA-2018-155607,20181126,20181130,436,1640,21,58.73
CA-2018-155607,20181126,20181130,436,711,21,93.344
CA-2017-151323,20171023,20171028,438,265,5,17.05
CA-2016-146696,20161214,20161219,503,889,74,8.096
CA-2017-128972,20171113,20171117,748,565,309,30.36
CA-2018-128335,20180929,20181005,351,844,161,23.34
CA-2018-128335,20180929,20181005,351,1563,161,51.55
CA-2016-154886,20161108,20161112,518,261,9,119.9
CA-2017-111213,20170401,20170405,225,2,21,1317.492
CA-2017-111213,20170401,20170405,225,1464,21,63.84
CA-2017-111213,20170401,20170405,225,309,21,3.592
CA-2018-161333,20180202,20180207,253,489,2,86.26
CA-2018-161333,20180202,20180207,253,1167,2,139.04
CA-2018-161333,20180202,20180207,253,1279,2,46.8
CA-2018-128734,20181224,20181231,312,1592,496,8.544
CA-2018-128734,20181224,20181231,312,660,496,842.376
CA-2015-141796,20150621,20150621,507,1258,229,1214.85
CA-2018-125101,20180306,20180310,65,300,9,67.78
CA-2018-169929,20180925,20180928,625,869,497,39.9
US-2015-121566,20150630,20150706,751,477,21,2.688
US-2015-121566,20150630,20150706,751,210,21,6.6
US-2016-124219,20160807,20160808,609,21,498,28.4
US-2016-124219,20160807,20160808,609,1480,498,212.94
CA-2018-163006,20180630,20180704,690,1747,23,1001.584
CA-2018-163006,20180630,20180704,690,1659,23,569.058
CA-2018-163006,20180630,20180704,690,91,23,14.224
CA-2016-156146,20161026,20161030,123,196,318,105.584
CA-2016-156146,20161026,20161030,123,1314,318,68.72
CA-2015-111192,20150730,20150805,748,1550,5,1367.84
CA-2017-115378,20171118,20171123,220,84,84,301.96
CA-2016-161627,20160706,20160711,696,57,46,170.352
CA-2015-121006,20151110,20151116,711,1580,347,3.9
CA-2015-121006,20151110,20151116,711,1022,347,12.84
CA-2015-121006,20151110,20151116,711,220,347,15.84
CA-2015-121006,20151110,20151116,711,504,347,563.94
CA-2015-121006,20151110,20151116,711,1028,347,62.94
CA-2015-121006,20151110,20151116,711,523,347,535.41
CA-2017-122903,20170527,20170529,157,488,69,3504.9
CA-2017-122903,20170527,20170529,157,700,69,144.12
CA-2017-122903,20170527,20170529,157,929,69,314.55
CA-2016-107741,20160308,20160310,713,321,234,3.408
CA-2018-106432,20181019,20181024,245,1493,499,2.072
CA-2018-106432,20181019,20181024,245,1655,499,328.3992
CA-2017-148908,20171105,20171108,99,1208,9,53.248
CA-2017-123015,20171226,20171230,296,257,21,4.992
US-2016-120502,20160413,20160419,388,1166,2,37.68
US-2016-120502,20160413,20160419,388,299,2,258.576
US-2016-120502,20160413,20160419,388,993,2,75.84
CA-2018-108749,20180912,20180915,138,1752,442,45.36
CA-2018-108749,20180912,20180915,138,792,442,45.78
CA-2018-163335,20180924,20180927,166,1706,96,40.29
CA-2018-163335,20180924,20180927,166,560,96,38.71
CA-2016-134719,20161010,20161015,480,462,117,1801.632
US-2016-154389,20161127,20161203,259,1622,11,748.752
CA-2016-115567,20160913,20160918,234,968,118,199.96
CA-2016-115567,20160913,20160918,234,380,118,1516.2
US-2018-136679,20181114,20181118,191,1077,75,167.952
US-2018-136679,20181114,20181118,191,1494,75,45.04
US-2018-141943,20180505,20180509,214,1753,9,23.16
CA-2015-101560,20151128,20151201,295,126,30,397.6
CA-2015-101560,20151128,20151201,295,1663,30,85.96
CA-2015-101560,20151128,20151201,295,348,30,13.12
CA-2015-101560,20151128,20151201,295,340,30,45.66
CA-2015-159709,20150510,20150515,483,442,272,158.13
CA-2015-159709,20150510,20150515,483,48,272,43.6
CA-2017-103982,20170303,20170308,398,1376,192,3930.072
CA-2017-103982,20170303,20170308,398,1606,192,2.304
CA-2017-103982,20170303,20170308,398,1160,192,431.976
CA-2017-103982,20170303,20170308,398,545,192,41.72
CA-2016-142454,20160815,20160819,682,952,206,104.23
CA-2016-142454,20160815,20160819,682,1259,206,70.26
CA-2016-102016,20160912,20160918,613,184,119,9.26
CA-2016-102016,20160912,20160918,613,46,119,105.98
CA-2016-102016,20160912,20160918,613,312,119,1.24
CA-2016-102016,20160912,20160918,613,256,119,20.7
CA-2016-102016,20160912,20160918,613,1020,119,28.9
CA-2016-102016,20160912,20160918,613,114,119,27.18
CA-2016-156755,20160112,20160118,454,1469,259,465.18
CA-2016-130876,20160512,20160516,617,769,21,36.63
CA-2017-145898,20170926,20170926,321,460,58,51.45
CA-2017-145898,20170926,20170926,321,957,58,7.83
CA-2017-145898,20170926,20170926,321,1686,58,35.4
CA-2017-145898,20170926,20170926,321,461,58,29.9
US-2018-159562,20180909,20180915,678,761,500,17.48
CA-2018-134635,20180415,20180417,375,147,2,79.14
CA-2018-167080,20180610,20180614,19,60,21,8.4
CA-2018-145653,20180901,20180901,223,1479,69,498.26
CA-2015-140487,20150614,20150620,677,1652,69,212.94
CA-2018-117401,20180518,20180522,453,1754,307,706.86
CA-2018-117401,20180518,20180522,453,465,307,114.95
CA-2018-117401,20180518,20180522,453,1509,307,43.19
US-2018-109582,20180912,20180917,623,420,2,166.44
CA-2017-119865,20170621,20170626,549,1331,21,36.56
CA-2017-119865,20170621,20170626,549,1587,21,186.144
CA-2017-119865,20170621,20170626,549,593,21,353.568
US-2015-147648,20151126,20151201,61,1544,9,81.98
CA-2018-124436,20180319,20180322,194,1331,227,14.624
CA-2018-124436,20180319,20180322,194,622,227,697.16
CA-2018-124436,20180319,20180322,194,1455,227,30.93
CA-2018-124436,20180319,20180322,194,187,227,27.496
CA-2015-115084,20151018,20151022,625,1748,437,605.34
CA-2018-131037,20180822,20180823,747,115,9,210.008
CA-2017-111143,20171119,20171122,641,1572,278,54.96
CA-2015-166744,20150920,20150924,36,867,184,164.22
CA-2015-166744,20150920,20150924,36,433,184,362.94
CA-2015-166744,20150920,20150924,36,248,184,59.98
CA-2017-116561,20170911,20170917,687,17,50,332.94
CA-2017-116561,20170911,20170917,687,447,50,39.872
CA-2017-110730,20170923,20170926,699,1755,5,13.68
CA-2018-146367,20180804,20180808,448,560,270,3.318
CA-2017-149454,20170725,20170726,455,872,86,10.44
CA-2017-156265,20170802,20170804,293,1756,2,136.464
CA-2017-156265,20170802,20170804,293,194,2,333.576
CA-2017-156265,20170802,20170804,293,464,2,12.544
US-2016-168914,20160521,20160527,33,96,501,20.768
US-2018-110989,20181103,20181105,413,176,5,43.5
CA-2016-106215,20160416,20160421,273,1344,11,12.576
US-2017-169369,20171212,20171218,686,968,96,249.95
US-2017-169369,20171212,20171218,686,1515,96,49.12
CA-2016-132318,20161030,20161102,628,1320,195,182.91
US-2015-131982,20150307,20150311,473,1091,103,107.648
CA-2016-125185,20160305,20160307,125,479,502,99.372
CA-2016-125185,20160305,20160307,125,1499,502,33.568
CA-2017-130078,20170808,20170814,231,1456,309,10.56
US-2018-114034,20180103,20180108,112,839,322,38.88
US-2018-115595,20181009,20181011,191,734,2,35.2
CA-2018-158722,20181020,20181026,16,646,11,45.528
CA-2015-105165,20150907,20150910,450,1378,13,196.776
CA-2015-105165,20150907,20150910,450,349,13,2.92
CA-2015-105165,20150907,20150910,450,744,13,200.795
CA-2015-105165,20150907,20150910,450,1218,13,46.688
CA-2015-105165,20150907,20150910,450,1610,13,21.864
CA-2018-147452,20180930,20181003,689,1027,5,11.76
CA-2018-147452,20180930,20181003,689,1583,5,167.94
CA-2018-147452,20180930,20181003,689,1044,5,3.89
US-2018-114657,20181116,20181121,415,1757,205,52.44
CA-2018-144484,20180911,20180911,91,75,9,32.36
CA-2018-144484,20180911,20180911,91,729,9,406.6
CA-2018-125913,20180116,20180116,706,6,2,27.92
CA-2018-125913,20180116,20180116,706,725,2,399.672
US-2017-158309,20171126,20171129,51,750,107,3.744
CA-2016-162887,20161107,20161109,648,472,343,715.2
CA-2018-147333,20181214,20181220,127,242,127,159.8
CA-2018-147333,20181214,20181220,127,1054,127,44.75
CA-2015-113859,20150913,20150917,605,169,429,340.116
CA-2015-159681,20151207,20151213,139,963,195,105.52
US-2018-104094,20180907,20180911,166,1581,176,13.48
CA-2018-152709,20181007,20181012,204,1371,69,85.52
CA-2016-105158,20160905,20160910,134,51,31,6.16
CA-2016-105158,20160905,20160910,134,316,31,36.84
CA-2015-133424,20150330,20150404,115,1527,5,15.84
CA-2015-133424,20150330,20150404,115,585,5,44.4
CA-2018-105991,20180505,20180506,294,112,111,21.24
CA-2018-105991,20180505,20180506,294,123,111,9.552
CA-2018-105991,20180505,20180506,294,907,111,89.991
US-2018-136784,20180430,20180505,58,1138,9,163.96
CA-2015-146283,20150908,20150915,447,870,13,17.904
CA-2015-146283,20150908,20150915,447,159,13,966.7
CA-2015-146283,20150908,20150915,447,68,13,182.112
CA-2018-151218,20180620,20180623,308,1447,107,4.464
CA-2016-111073,20161226,20161230,499,845,67,51.588
CA-2018-144883,20180815,20180819,636,1758,503,50.4
CA-2018-142174,20180304,20180309,25,973,13,89.568
CA-2018-108791,20180727,20180731,747,952,205,14.89
CA-2018-108791,20180727,20180731,747,710,205,543.92
CA-2017-106656,20170923,20170926,2,30,74,4.08
CA-2017-106656,20170923,20170926,2,167,74,18.9
CA-2017-113831,20170530,20170603,707,1353,25,2275.5
CA-2017-113831,20170530,20170603,707,771,25,1979.7
CA-2017-113831,20170530,20170603,707,493,25,62.1
US-2015-139500,20151116,20151120,270,1409,54,37.296
US-2015-166310,20150921,20150923,186,1465,185,8.544
US-2017-168410,20170221,20170226,297,94,163,68.95
US-2017-168410,20170221,20170226,297,601,163,296.37
US-2017-168410,20170221,20170226,297,1759,163,39.98
CA-2018-131254,20181119,20181121,721,1220,13,191.058
CA-2018-131254,20181119,20181121,721,1760,13,13.04
CA-2018-131254,20181119,20181121,721,454,13,1525.188
CA-2017-123414,20170821,20170827,712,1380,228,9.216
CA-2017-123414,20170821,20170827,712,356,228,28.048
CA-2018-137876,20180430,20180505,138,602,9,64.96
CA-2018-137876,20180430,20180505,138,594,9,30.56
CA-2017-154060,20170502,20170508,298,799,281,187.056
US-2018-162558,20181002,20181005,657,1268,338,11.808
US-2018-162558,20181002,20181005,657,1761,338,9.656
US-2018-162558,20181002,20181005,657,868,338,20.736
US-2018-162558,20181002,20181005,657,1009,338,27.36
US-2018-162558,20181002,20181005,657,600,338,2314.116
US-2018-162558,20181002,20181005,657,703,338,34.236
US-2018-162558,20181002,20181005,657,901,338,19.76
CA-2018-134439,20180918,20180923,613,228,504,15.96
CA-2016-119508,20161204,20161209,357,1184,441,16.9
CA-2016-119508,20161204,20161209,357,1016,441,25.08
CA-2016-152681,20160117,20160122,610,1431,112,6.68
CA-2015-130813,20150106,20150108,722,515,2,19.44
CA-2016-120320,20160305,20160309,161,427,13,31.92
CA-2017-111941,20171225,20171228,380,303,21,33.568
CA-2017-123120,20170904,20170908,611,1280,21,63.94
CA-2017-123120,20170904,20170908,611,59,21,60.6
CA-2017-123120,20170904,20170908,611,681,21,22.72
CA-2015-103331,20150826,20150901,42,1592,259,10.68
CA-2015-103331,20150826,20150901,42,1226,259,17.34
CA-2015-103331,20150826,20150901,42,947,259,3.38
CA-2016-169278,20160521,20160525,546,680,5,26.976
CA-2018-111577,20181016,20181021,322,1416,49,307.776
CA-2016-146486,20161109,20161114,232,1177,163,244.55
CA-2016-146486,20161109,20161114,232,30,163,12.24
CA-2016-146486,20161109,20161114,232,1723,163,13.98
CA-2016-146486,20161109,20161114,232,1348,163,899.95
US-2015-168501,20151121,20151127,760,30,63,1.632
US-2015-168501,20151121,20151127,760,1097,63,267.96
CA-2016-112053,20161011,20161013,130,1584,126,31.95
CA-2018-108539,20180321,20180323,57,247,2,725.84
CA-2018-108539,20180321,20180323,57,110,2,10.896
CA-2018-108539,20180321,20180323,57,888,2,8.544
CA-2016-149811,20160104,20160110,295,835,505,32.34
CA-2016-149811,20160104,20160110,295,228,505,39.9
US-2018-103814,20181209,20181216,24,687,122,143.856
CA-2017-123932,20170906,20170912,290,1421,63,41.92
CA-2017-123932,20170906,20170912,290,54,63,329.584
US-2017-101616,20170903,20170906,389,640,55,87.28
CA-2015-113768,20150513,20150519,693,1356,2,279.456
CA-2015-113768,20150513,20150519,693,1762,2,8.0
CA-2017-138037,20170929,20171003,482,1295,9,27.24
CA-2015-150490,20150805,20150811,197,969,9,16.36
CA-2015-150490,20150805,20150811,197,1579,9,15.78
CA-2015-150490,20150805,20150811,197,1254,9,45.98
US-2018-126060,20180414,20180418,62,936,280,198.272
CA-2018-100951,20180609,20180610,545,740,63,720.76
CA-2017-122017,20171229,20180102,304,1552,450,70.56
CA-2017-122017,20171229,20180102,304,1377,450,81.96
CA-2015-123477,20150118,20150121,695,1278,303,64.864
CA-2017-107790,20171120,20171124,553,875,13,151.192
CA-2018-158071,20180610,20180615,218,693,5,88.776
CA-2018-158071,20180610,20180615,218,266,5,11.56
CA-2018-158071,20180610,20180615,218,453,5,15.58
CA-2018-147403,20180910,20180913,176,1763,61,85.056
US-2018-136721,20180408,20180412,469,1386,506,273.96
US-2018-136721,20180408,20180412,469,749,506,306.9
CA-2016-118738,20161024,20161030,123,90,13,15.552
CA-2016-118738,20161024,20161030,123,225,13,347.361
CA-2016-118738,20161024,20161030,123,785,13,10.368
CA-2018-134152,20180527,20180531,533,969,5,98.16
CA-2018-134152,20180527,20180531,533,1578,5,31.44
CA-2015-125542,20151205,20151207,241,639,11,348.488
CA-2015-125542,20151205,20151207,241,401,11,172.736
CA-2017-136021,20170814,20170818,759,1274,2,15.54
CA-2017-136021,20170814,20170818,759,1764,2,105.552
CA-2017-149195,20170905,20170907,761,686,13,25.92
CA-2017-149195,20170905,20170907,761,1110,13,15.808
CA-2017-149195,20170905,20170907,761,331,13,10.368
CA-2018-161410,20180626,20180703,418,258,11,358.2
CA-2018-161410,20180626,20180703,418,1437,11,545.916
CA-2018-152786,20180312,20180317,316,1383,507,40.41
CA-2018-164707,20180218,20180221,52,434,2,167.976
CA-2018-164707,20180218,20180221,52,1327,2,109.53
CA-2018-164707,20180218,20180221,52,527,2,9.82
CA-2018-163874,20181110,20181112,715,1055,5,26.352
US-2015-123183,20151119,20151125,745,552,41,22.5
US-2015-123183,20151119,20151125,745,645,41,9.96
US-2015-123183,20151119,20151125,745,476,41,213.08
US-2015-123183,20151119,20151125,745,1067,41,1025.88
CA-2015-104829,20151118,20151121,190,1426,241,21.98
US-2017-147340,20170924,20170924,495,1322,9,63.2
CA-2017-145492,20171120,20171127,205,191,2,39.0
CA-2017-163202,20170927,20171002,313,512,376,2.907
CA-2017-117681,20170409,20170414,521,1,2,556.665
CA-2018-132262,20180921,20180923,762,359,5,71.98
CA-2018-132262,20180921,20180923,762,437,5,79.98
CA-2018-123043,20180824,20180829,125,9,21,24.672
CA-2018-123043,20180824,20180829,125,611,21,3.744
US-2017-143280,20170222,20170226,357,290,2,445.96
US-2017-143280,20170222,20170226,357,1541,2,36.24
US-2017-143280,20170222,20170226,357,1063,2,10.65
CA-2018-108854,20181208,20181214,665,1765,9,87.92
CA-2018-108854,20181208,20181214,665,920,9,22.424
CA-2018-108854,20181208,20181214,665,446,9,90.48
CA-2018-108854,20181208,20181214,665,1371,9,42.76
CA-2018-166856,20180918,20180922,701,757,508,10.08
CA-2018-166856,20180918,20180922,701,1766,508,101.34
CA-2017-153157,20170911,20170914,578,1539,450,224.75
US-2018-125647,20180923,20180928,49,1741,23,73.176
US-2018-125647,20180923,20180928,49,984,23,20.736
US-2018-125647,20180923,20180928,49,778,23,39.984
CA-2015-132542,20151006,20151008,88,1767,173,15.36
CA-2016-110877,20161023,20161026,556,753,13,36.288
CA-2016-110877,20161023,20161026,556,544,13,150.384
US-2017-151827,20170331,20170402,230,1622,11,280.782
US-2017-151827,20170331,20170402,230,1246,11,31.984
US-2017-163258,20171229,20180102,419,611,2,11.232
CA-2018-103009,20181103,20181105,602,1768,110,26.4
US-2018-120649,20180120,20180126,224,831,478,3.52
CA-2017-153598,20171203,20171206,393,1769,2,1649.95
CA-2017-153598,20171203,20171206,393,1636,2,111.9
US-2017-108497,20170614,20170614,763,1629,2,599.165
CA-2017-113096,20170902,20170904,450,172,9,46.53
CA-2015-136861,20150905,20150907,702,298,89,31.984
CA-2018-117422,20181021,20181025,764,1754,319,161.568
CA-2018-117422,20181021,20181025,764,733,319,4.064
CA-2018-117422,20181021,20181025,764,1493,319,6.216
CA-2018-129707,20180425,20180429,406,22,496,8.896
CA-2016-160171,20161019,20161024,85,1770,2,1640.7
CA-2016-160171,20161019,20161024,85,295,2,270.0
CA-2015-103317,20150705,20150708,761,1133,160,19.52
CA-2015-103317,20150705,20150708,761,1526,160,9.81
CA-2015-103317,20150705,20150708,761,1771,160,213.216
CA-2017-167115,20170404,20170409,700,1520,21,588.784
US-2018-153633,20181113,20181118,647,685,509,2.064
CA-2018-155929,20180909,20180913,483,1772,250,6.368
CA-2016-148712,20160417,20160423,342,776,21,99.6
CA-2016-148712,20160417,20160423,342,1131,21,62.296
CA-2016-148712,20160417,20160423,342,1773,21,10.71
CA-2017-128307,20170725,20170729,337,1261,13,20.936
US-2017-127425,20170826,20170831,113,903,21,33.0
US-2017-127425,20170826,20170831,113,1244,21,249.95
US-2015-119081,20150912,20150919,639,1440,284,357.93
US-2015-119081,20150912,20150919,639,1718,284,57.4
US-2015-119081,20150912,20150919,639,904,284,331.96
US-2015-119081,20150912,20150919,639,1513,284,40.56
CA-2017-140613,20170722,20170729,608,616,357,86.2
US-2018-108700,20180519,20180523,602,1616,203,38.016
CA-2018-160962,20180428,20180502,205,475,11,8.384
CA-2018-160962,20180428,20180502,205,19,11,6.848
CA-2018-130631,20181229,20190102,95,1774,174,19.6
CA-2018-130631,20181229,20190102,95,1193,174,68.46
CA-2018-116680,20180904,20180906,8,763,9,13.344
CA-2018-116680,20180904,20180906,8,1775,9,1478.272
US-2015-107405,20150321,20150325,132,1534,171,16.272
CA-2018-101574,20180928,20181004,233,51,2,9.24
CA-2015-146591,20150119,20150120,359,835,49,32.34
CA-2015-146591,20150119,20150120,359,1324,49,56.064
CA-2015-146591,20150119,20150120,359,114,49,108.72
CA-2015-146591,20150119,20150120,359,369,49,181.47
CA-2015-107706,20150214,20150219,462,958,13,16.176
CA-2017-122448,20170609,20170614,204,24,9,122.352
CA-2015-132451,20150926,20150927,581,2,74,585.552
CA-2015-132451,20150926,20150927,581,984,74,19.44
CA-2017-158547,20170530,20170604,595,1284,59,123.92
CA-2018-116946,20181219,20181223,701,1556,129,13.36
CA-2018-116946,20181219,20181223,701,1177,129,78.256
CA-2018-116946,20181219,20181223,701,1206,129,102.018
CA-2018-121741,20181226,20181226,290,462,10,750.68
CA-2018-169691,20180615,20180618,657,585,405,44.4
CA-2018-169691,20180615,20180618,657,1046,405,84.55
CA-2018-169691,20180615,20180618,657,1693,405,17.94
CA-2017-121356,20171120,20171124,82,1171,259,128.4
CA-2015-101770,20150331,20150404,209,806,107,1.869
CA-2018-105487,20181008,20181014,295,966,74,103.192
CA-2018-105487,20181008,20181014,295,1565,74,36.0
CA-2018-105487,20181008,20181014,295,609,74,239.96
CA-2018-105487,20181008,20181014,295,1534,74,40.68
CA-2018-148999,20180130,20180204,13,1776,107,419.136
CA-2015-107573,20151212,20151217,172,712,107,23.472
CA-2016-156608,20161024,20161029,193,309,53,3.592
CA-2018-134495,20180401,20180404,293,1147,117,23.976
CA-2018-134495,20180401,20180404,293,957,117,6.264
CA-2018-134495,20180401,20180404,293,1309,117,20.808
CA-2018-134495,20180401,20180404,293,1220,117,218.352
CA-2018-164098,20180126,20180127,1,76,13,18.16
CA-2015-105249,20151128,20151128,724,329,9,7.36
CA-2015-105249,20151128,20151128,724,256,9,41.4
CA-2015-105249,20151128,20151128,724,1130,9,411.332
CA-2016-113523,20160904,20160908,465,1217,11,7.656
CA-2018-117821,20180612,20180616,644,242,341,63.92
CA-2018-164378,20180715,20180718,515,1252,21,6.56
CA-2018-164378,20180715,20180718,515,288,21,7.83
CA-2018-164378,20180715,20180718,515,343,21,41.9
CA-2018-164378,20180715,20180718,515,1277,21,664.146
CA-2018-164378,20180715,20180718,515,1066,21,8.96
CA-2018-127782,20181102,20181106,765,1396,11,3.312
CA-2018-127782,20181102,20181106,765,1640,11,20.136
CA-2018-127782,20181102,20181106,765,439,11,8.856
CA-2018-127782,20181102,20181106,765,1129,11,859.2
US-2017-162026,20171008,20171008,33,1101,2,61.96
CA-2017-150000,20170408,20170414,311,1359,243,17.92
CA-2016-168529,20161008,20161012,94,289,9,145.9
US-2018-152569,20180515,20180520,558,131,23,56.704
US-2018-152569,20180515,20180520,558,1102,23,11.12
US-2015-137680,20150224,20150302,372,1559,299,32.896
US-2015-137680,20150224,20150302,372,1614,299,22.776
CA-2016-103177,20160530,20160601,634,1777,21,239.97
CA-2016-103177,20160530,20160601,634,1332,21,160.32
CA-2016-103177,20160530,20160601,634,1314,21,128.85
US-2017-138408,20171118,20171121,347,1769,337,1319.96
CA-2018-117667,20181204,20181209,100,885,11,239.96
CA-2018-117667,20181204,20181209,100,1193,11,54.768
CA-2018-117667,20181204,20181209,100,803,11,13.392
CA-2018-117667,20181204,20181209,100,1707,11,23.92
CA-2018-117667,20181204,20181209,100,922,11,255.968
CA-2017-110982,20170605,20170607,238,1383,72,21.552
CA-2017-110982,20170605,20170607,238,946,72,58.24
CA-2017-147123,20171210,20171212,320,1080,90,80.28
CA-2018-154501,20180430,20180505,106,284,2,9.78
CA-2018-166933,20180424,20180428,451,1099,510,1.81
CA-2016-142055,20160508,20160510,438,426,21,37.94
CA-2016-137106,20160331,20160404,610,224,117,79.96
CA-2018-136609,20180806,20180811,423,1724,511,115.296
CA-2018-160885,20181202,20181206,766,653,173,2479.96
US-2017-167472,20170606,20170607,243,1026,339,179.94
US-2017-167472,20170606,20170607,243,1054,339,26.85
US-2017-167472,20170606,20170607,243,625,339,323.37
US-2017-167472,20170606,20170607,243,371,339,59.94
US-2017-167472,20170606,20170607,243,95,339,64.14
US-2017-167472,20170606,20170607,243,1075,339,11.67
US-2017-167472,20170606,20170607,243,1504,339,12.96
CA-2016-120551,20160413,20160420,197,705,512,17.43
US-2018-150595,20180522,20180526,98,71,23,181.986
US-2018-150595,20180522,20180526,98,123,23,1.592
US-2018-150595,20180522,20180526,98,666,23,22.344
CA-2017-134936,20171219,20171225,21,1778,99,455.97
CA-2017-134936,20171219,20171225,21,1478,99,10.44
CA-2017-134936,20171219,20171225,21,535,99,5.214
CA-2018-102967,20180922,20180926,451,148,183,67.4
CA-2018-151008,20180907,20180908,595,1626,513,25.16
CA-2018-151008,20180907,20180908,595,1267,513,126.56
CA-2015-159800,20151128,20151201,496,946,9,43.68
CA-2015-159800,20151128,20151201,496,815,9,139.93
US-2015-159618,20151112,20151116,716,1431,13,2.672
US-2015-159618,20151112,20151116,716,1594,13,16.656
US-2015-159618,20151112,20151116,716,466,13,79.512
US-2015-159618,20151112,20151116,716,262,13,36.288
US-2015-159618,20151112,20151116,716,907,13,67.9932
CA-2018-116113,20181002,20181006,479,1546,134,10.16
CA-2016-125066,20161214,20161218,471,1410,113,6.16
CA-2016-125066,20161214,20161218,471,1494,113,56.3
US-2016-114741,20161206,20161210,583,1779,257,6.48
US-2016-114741,20161206,20161210,583,1255,257,1325.85
US-2016-114741,20161206,20161210,583,696,257,14.94
CA-2018-133263,20180331,20180402,532,305,130,34.54
CA-2018-133263,20180331,20180402,532,308,130,2999.95
CA-2018-133263,20180331,20180402,532,28,130,64.12
CA-2018-157966,20180313,20180313,712,1537,23,19.456
CA-2018-157966,20180313,20180313,712,1780,23,209.986
CA-2018-157966,20180313,20180313,712,1473,23,29.76
CA-2018-157966,20180313,20180313,712,1611,23,89.768
CA-2018-157966,20180313,20180313,712,308,23,959.984
CA-2018-157966,20180313,20180313,712,553,23,15.552
CA-2018-157966,20180313,20180313,712,1314,23,34.36
CA-2015-151162,20151205,20151209,106,1544,39,98.376
CA-2015-151162,20151205,20151209,106,697,39,29.94
CA-2015-151162,20151205,20151209,106,1781,39,17.472
CA-2015-151162,20151205,20151209,106,1782,39,36.738
CA-2015-151162,20151205,20151209,106,1198,39,179.94
CA-2017-136686,20171212,20171216,168,444,46,383.64
CA-2017-136686,20171212,20171216,168,556,46,56.52
CA-2018-137498,20180909,20180914,703,959,2,6.56
CA-2018-137498,20180909,20180914,703,1236,2,243.92
CA-2018-137498,20180909,20180914,703,1743,2,47.52
CA-2018-163818,20181004,20181008,29,899,208,19.98
CA-2017-161158,20170509,20170513,29,910,21,8.0
CA-2015-116673,20151215,20151219,124,1410,74,6.16
CA-2018-105333,20181130,20181204,164,1783,21,83.56
CA-2018-105333,20181130,20181204,164,1784,21,546.06
CA-2018-105333,20181130,20181204,164,438,21,269.49
CA-2016-149993,20160319,20160320,316,852,169,10.9
CA-2015-168158,20150719,20150724,671,739,132,6.096
CA-2017-115224,20171208,20171211,141,76,9,34.05
CA-2017-115224,20171208,20171211,141,724,9,352.38
CA-2015-164742,20151013,20151018,505,819,85,245.98
CA-2015-164742,20151013,20151018,505,93,85,18.94
US-2018-108014,20181119,20181125,372,703,154,59.913
CA-2018-160325,20180924,20180924,163,474,112,391.98
CA-2018-160325,20180924,20180924,163,1299,112,437.85
CA-2016-159779,20160925,20160929,767,143,183,68.62
CA-2018-151176,20180213,20180220,648,1069,282,25.02
CA-2018-151176,20180213,20180220,648,1773,282,10.71
CA-2015-108903,20151003,20151003,158,1785,39,55.984
CA-2015-108903,20151003,20151003,158,137,39,14.48
CA-2015-108903,20151003,20151003,158,1100,39,142.488
CA-2017-117919,20170827,20170829,423,1786,13,14.16
CA-2017-117919,20170827,20170829,423,1701,13,79.92
CA-2016-142475,20161203,20161207,511,1709,21,590.352
CA-2017-134516,20170920,20170925,525,1465,281,17.088
CA-2017-134516,20170920,20170925,525,819,281,98.392
CA-2018-105193,20180325,20180331,253,149,21,11.05
CA-2016-168634,20161206,20161211,579,1044,9,7.78
CA-2018-117198,20180831,20180905,768,771,55,659.9
CA-2016-145828,20161005,20161007,94,178,79,53.04
CA-2018-121027,20180818,20180822,305,1083,5,843.9
CA-2018-121027,20180818,20180822,305,583,5,1496.16
CA-2017-147431,20170202,20170207,456,1787,21,117.96
CA-2017-158001,20170823,20170827,688,321,21,21.3
CA-2017-158001,20170823,20170827,688,78,21,1040.8
CA-2017-158001,20170823,20170827,688,569,21,29.34
CA-2018-125745,20180630,20180704,2,1133,27,19.52
CA-2016-101154,20160918,20160921,497,17,74,443.92
US-2017-124163,20170925,20170930,282,297,472,499.95
US-2017-124163,20170925,20170930,282,1292,472,3.04
US-2017-124163,20170925,20170930,282,39,472,201.96
US-2017-124163,20170925,20170930,282,1486,472,68.64
CA-2017-121748,20171024,20171028,101,1082,2,100.0
CA-2017-121748,20171024,20171028,101,1348,2,359.98
CA-2015-126683,20150929,20151001,453,51,5,6.16
CA-2015-126683,20150929,20151001,453,981,5,2348.82
CA-2018-148810,20180626,20180701,113,266,107,13.872
CA-2018-148810,20180626,20180701,113,1788,107,273.552
US-2017-146066,20170821,20170823,47,1010,11,815.292
CA-2015-127614,20150211,20150215,174,480,310,234.45
CA-2015-127614,20150211,20150215,174,1031,310,1256.22
CA-2015-127614,20150211,20150215,174,45,310,17.46
CA-2017-101742,20170923,20170928,616,626,21,10.528
CA-2016-134943,20161205,20161206,712,1007,514,152.8
CA-2018-123022,20180903,20180908,338,342,515,82.56
CA-2018-123022,20180903,20180908,338,1545,515,284.97
CA-2018-113208,20180326,20180402,615,1789,143,60.84
CA-2015-154893,20151221,20151227,307,159,74,1325.76
